Match ID,Match Name,Match Date,Series Name,Team1 Name,Team1 Runs Scored,Team1 Wickets Fell,Team2 Name,Team2 Runs Scored,Team2 Wickets Fell,Match Venue (Stadium),Match Venue (City),Match Venue (Country),Toss Winner,Match Winner,Match Result Text,MOM Player
65728,India Vs New Zealand 1St Sf,1985-03-05,Benson & Hedges World Championship of Cricket in Australia - 1985 (1984/85),New Zealand,206.0,10.0,India,207.0,3.0,Sydney Cricket Ground,Sydney,Australia,India,India,India won by 7 wickets (with 39 balls remaining),1639.0
65729,Pakistan Vs West Indies 2Nd Sf,1985-03-06,Benson & Hedges World Championship of Cricket in Australia - 1985 (1984/85),West Indies,159.0,10.0,Pakistan,160.0,3.0,Melbourne Cricket Ground,Melbourne,Australia,West Indies,Pakistan,Pakistan won by 7 wickets (with 24 balls remaining),1750.0
65730,New Zealand Vs West Indies Cons,1985-03-09,Benson & Hedges World Championship of Cricket in Australia - 1985 (1984/85),New Zealand,138.0,9.0,West Indies,139.0,4.0,Sydney Cricket Ground,Sydney,Australia,West Indies,West Indies,West Indies won by 6 wickets (with 76 balls remaining),1435.0
65731,India Vs Pakistan Final,1985-03-10,Benson & Hedges World Championship of Cricket in Australia - 1985 (1984/85),Pakistan,176.0,9.0,India,177.0,2.0,Melbourne Cricket Ground,Melbourne,Australia,Pakistan,India,India won by 8 wickets (with 17 balls remaining),1653.0
64256,West Indies Vs New Zealand 1St Odi,1985-03-20,New Zealand tour of West Indies  - 1985 (1984/85),West Indies,231.0,8.0,New Zealand,208.0,8.0,Antigua Recreation Ground,St John's,West Indies,New Zealand,West Indies,West Indies won by 23 runs,1745.0
65732,India Vs Pakistan 1St Match,1985-03-22,"Rothmans Four-Nations Cup Australia, England, India, Pakistan in United Arab Emirates - 1985 (1984/85)",India,125.0,10.0,Pakistan,87.0,10.0,Sharjah Cricket Association Stadium,Sharjah,United Arab Emirates,Pakistan,India,India won by 38 runs,1383.0
65733,Australia Vs England 2Nd Match,1985-03-24,"Rothmans Four-Nations Cup Australia, England, India, Pakistan in United Arab Emirates - 1985 (1984/85)",England,177.0,8.0,Australia,178.0,8.0,Sharjah Cricket Association Stadium,Sharjah,United Arab Emirates,Australia,Australia,Australia won by 2 wickets (with 0 balls remaining),1747.0
65734,England Vs Pakistan Cons,1985-03-26,"Rothmans Four-Nations Cup Australia, England, India, Pakistan in United Arab Emirates - 1985 (1984/85)",Pakistan,175.0,7.0,England,132.0,10.0,Sharjah Cricket Association Stadium,Sharjah,United Arab Emirates,England,Pakistan,Pakistan won by 43 runs,1504.0
64257,West Indies Vs New Zealand 2Nd Odi,1985-03-27,New Zealand tour of West Indies  - 1985 (1984/85),New Zealand,51.0,3.0,West Indies,55.0,4.0,Queen's Park Oval,Port of Spain,West Indies,West Indies,West Indies,West Indies won by 6 wickets (with 30 balls remaining),1710.0
65735,Australia Vs India Final,1985-03-29,"Rothmans Four-Nations Cup Australia, England, India, Pakistan in United Arab Emirates - 1985 (1984/85)",Australia,139.0,10.0,India,140.0,7.0,Sharjah Cricket Association Stadium,Sharjah,United Arab Emirates,India,India,India won by 3 wickets (with 64 balls remaining),1353.0
64258,West Indies Vs New Zealand 3Rd Odi,1985-04-14,New Zealand tour of West Indies  - 1985 (1984/85),West Indies,259.0,5.0,New Zealand,129.0,10.0,Albion Sports Complex,Albion,West Indies,New Zealand,West Indies,West Indies won by 130 runs,1553.0
64259,West Indies Vs New Zealand 4Th Odi,1985-04-17,New Zealand tour of West Indies  - 1985 (1984/85),New Zealand,116.0,10.0,West Indies,117.0,0.0,Queen's Park Oval,Port of Spain,West Indies,West Indies,West Indies,West Indies won by 10 wickets (with 154 balls remaining),1522.0
64260,West Indies Vs New Zealand 5Th Odi,1985-04-23,New Zealand tour of West Indies  - 1985 (1984/85),West Indies,265.0,3.0,New Zealand,153.0,8.0,Kensington Oval,Bridgetown,West Indies,New Zealand,West Indies,West Indies won by 112 runs,1553.0
64979,England Vs Australia 1St Odi,1985-05-30,Australia tour of England  - 1985 (1985),England,219.0,10.0,Australia,220.0,7.0,Old Trafford,Manchester,England,England,Australia,Australia won by 3 wickets (with 5 balls remaining),1529.0
64980,England Vs Australia 2Nd Odi,1985-06-01,Australia tour of England  - 1985 (1985),England,231.0,7.0,Australia,233.0,6.0,Edgbaston,Birmingham,England,Australia,Australia,Australia won by 4 wickets (with 6 balls remaining),1572.0
64981,England Vs Australia 3Rd Odi,1985-06-03,Australia tour of England  - 1985 (1985),Australia,254.0,5.0,England,257.0,2.0,Lord's,London,England,England,England,England won by 8 wickets (with 36 balls remaining),1564.0
64261,Sri Lanka Vs India 1St Odi,1985-08-25,India tour of Sri Lanka  - 1985 (1985),Sri Lanka,241.0,6.0,India,242.0,8.0,Sinhalese Sports Club Ground,Colombo,Sri Lanka,India,India,India won by 2 wickets (with 3 balls remaining),1661.0
64262,Sri Lanka Vs India 2Nd Odi,1985-09-21,India tour of Sri Lanka  - 1985 (1985),Sri Lanka,171.0,5.0,India,157.0,4.0,P Saravanamuttu Stadium,Colombo,Sri Lanka,India,Sri Lanka,Sri Lanka won by 14 runs,1664.0
64263,Sri Lanka Vs India 3Rd Odi,1985-09-22,India tour of Sri Lanka  - 1985 (1985),India,194.0,6.0,Sri Lanka,32.0,4.0,P Saravanamuttu Stadium,Colombo,Sri Lanka,Sri Lanka,,No result,1491.0
64264,Pakistan Vs Sri Lanka 1St Odi,1985-10-13,Sri Lanka tour of Pakistan  - 1985 (1985/86),Sri Lanka,145.0,10.0,Pakistan,147.0,2.0,Arbab Niaz Stadium,Peshawar,Pakistan,Pakistan,Pakistan,Pakistan won by 8 wickets (with 43 balls remaining),1515.0
64265,Pakistan Vs Sri Lanka 2Nd Odi,1985-10-23,Sri Lanka tour of Pakistan  - 1985 (1985/86),Pakistan,224.0,5.0,Sri Lanka,209.0,7.0,Municipal Stadium,Gujranwala,Pakistan,Sri Lanka,Pakistan,Pakistan won by 15 runs,1762.0
64266,Pakistan Vs Sri Lanka 3Rd Odi,1985-10-25,Sri Lanka tour of Pakistan  - 1985 (1985/86),Sri Lanka,228.0,7.0,Pakistan,231.0,5.0,Gaddafi Stadium,Lahore,Pakistan,Pakistan,Pakistan,Pakistan won by 5 wickets (with 9 balls remaining),1504.0
64267,Pakistan Vs Sri Lanka 4Th Odi,1985-11-03,Sri Lanka tour of Pakistan  - 1985 (1985/86),Pakistan,216.0,7.0,Sri Lanka,127.0,10.0,Niaz Stadium,Hyderabad,Pakistan,Sri Lanka,Pakistan,Pakistan won by 89 runs,1504.0
65736,Pakistan Vs West Indies 1St Match,1985-11-15,"Rothmans Sharjah Cup India, Pakistan, West Indies in United Arab Emirates - 1985 (1985/86)",Pakistan,196.0,4.0,West Indies,199.0,3.0,Sharjah Cricket Association Stadium,Sharjah,United Arab Emirates,Pakistan,West Indies,West Indies won by 7 wickets (with 5 balls remaining),1744.0
65737,India Vs Pakistan 2Nd Match,1985-11-17,"Rothmans Sharjah Cup India, Pakistan, West Indies in United Arab Emirates - 1985 (1985/86)",Pakistan,203.0,4.0,India,155.0,10.0,Sharjah Cricket Association Stadium,Sharjah,United Arab Emirates,India,Pakistan,Pakistan won by 48 runs,1515.0
65738,India Vs West Indies 3Rd Match,1985-11-22,"Rothmans Sharjah Cup India, Pakistan, West Indies in United Arab Emirates - 1985 (1985/86)",India,180.0,4.0,West Indies,186.0,2.0,Sharjah Cricket Association Stadium,Sharjah,United Arab Emirates,India,West Indies,West Indies won by 8 wickets (with 21 balls remaining),1522.0
64268,Pakistan Vs West Indies 1St Odi,1985-11-27,West Indies tour of Pakistan  - 1985 (1985/86),Pakistan,218.0,5.0,West Indies,224.0,2.0,Municipal Stadium,Gujranwala,Pakistan,West Indies,West Indies,West Indies won by 8 wickets (with 27 balls remaining),1435.0
64269,Pakistan Vs West Indies 2Nd Odi,1985-11-29,West Indies tour of Pakistan  - 1985 (1985/86),West Indies,173.0,10.0,Pakistan,175.0,4.0,Gaddafi Stadium,Lahore,Pakistan,Pakistan,Pakistan,Pakistan won by 6 wickets (with 9 balls remaining),1538.0
64270,Pakistan Vs West Indies 3Rd Odi,1985-12-02,West Indies tour of Pakistan  - 1985 (1985/86),West Indies,201.0,5.0,Pakistan,161.0,10.0,Arbab Niaz Stadium,Peshawar,Pakistan,West Indies,West Indies,West Indies won by 40 runs,1435.0
64271,Pakistan Vs West Indies 4Th Odi,1985-12-04,West Indies tour of Pakistan  - 1985 (1985/86),West Indies,199.0,8.0,Pakistan,203.0,5.0,Pindi Club Ground,Rawalpindi,Pakistan,Pakistan,Pakistan,Pakistan won by 5 wickets (with 5 balls remaining),1739.0
64272,Pakistan Vs West Indies 5Th Odi,1985-12-06,West Indies tour of Pakistan  - 1985 (1985/86),Pakistan,127.0,7.0,West Indies,128.0,2.0,National Stadium,Karachi,Pakistan,West Indies,West Indies,West Indies won by 8 wickets (with 23 balls remaining),1571.0
65391,Australia Vs New Zealand 1St Match,1986-01-09,"Benson & Hedges World Series Cup Australia, India, New Zealand in Australia - 1986 (1985/86)",New Zealand,161.0,7.0,Australia,0.0,0.0,Melbourne Cricket Ground,Melbourne,Australia,Australia,,No result,0.0
65392,India Vs New Zealand 2Nd Match,1986-01-11,"Benson & Hedges World Series Cup Australia, India, New Zealand in Australia - 1986 (1985/86)",New Zealand,259.0,9.0,India,263.0,5.0,Brisbane Cricket Ground,Brisbane,Australia,India,India,India won by 5 wickets (with 12 balls remaining),1568.0
65393,Australia Vs India 3Rd Match,1986-01-12,"Benson & Hedges World Series Cup Australia, India, New Zealand in Australia - 1986 (1985/86)",India,161.0,10.0,Australia,164.0,6.0,Brisbane Cricket Ground,Brisbane,Australia,Australia,Australia,Australia won by 4 wickets (with 28 balls remaining),1747.0
65394,Australia Vs New Zealand 4Th Match,1986-01-14,"Benson & Hedges World Series Cup Australia, India, New Zealand in Australia - 1986 (1985/86)",New Zealand,152.0,10.0,Australia,153.0,6.0,Sydney Cricket Ground,Sydney,Australia,Australia,Australia,Australia won by 4 wickets (with 29 balls remaining),1782.0
65395,Australia Vs India 5Th Match,1986-01-16,"Benson & Hedges World Series Cup Australia, India, New Zealand in Australia - 1986 (1985/86)",Australia,161.0,10.0,India,162.0,2.0,Melbourne Cricket Ground,Melbourne,Australia,India,India,India won by 8 wickets (with 28 balls remaining),1795.0
65396,India Vs New Zealand 6Th Match,1986-01-18,"Benson & Hedges World Series Cup Australia, India, New Zealand in Australia - 1986 (1985/86)",India,113.0,10.0,New Zealand,115.0,7.0,Western Australia Cricket Association Ground,Perth,Australia,New Zealand,New Zealand,New Zealand won by 3 wickets (with 59 balls remaining),1669.0
65397,Australia Vs New Zealand 7Th Match,1986-01-19,"Benson & Hedges World Series Cup Australia, India, New Zealand in Australia - 1986 (1985/86)",New Zealand,159.0,6.0,Australia,161.0,6.0,Western Australia Cricket Association Ground,Perth,Australia,Australia,Australia,Australia won by 4 wickets (with 29 balls remaining),1572.0
65398,Australia Vs India 8Th Match,1986-01-21,"Benson & Hedges World Series Cup Australia, India, New Zealand in Australia - 1986 (1985/86)",Australia,292.0,6.0,India,192.0,4.0,Sydney Cricket Ground,Sydney,Australia,India,Australia,Australia won by 100 runs,1793.0
65399,India Vs New Zealand 9Th Match,1986-01-23,"Benson & Hedges World Series Cup Australia, India, New Zealand in Australia - 1986 (1985/86)",India,238.0,8.0,New Zealand,239.0,5.0,Melbourne Cricket Ground,Melbourne,Australia,New Zealand,New Zealand,New Zealand won by 5 wickets (with 1 ball remaining),1669.0
65400,India Vs New Zealand 10Th Match,1986-01-25,"Benson & Hedges World Series Cup Australia, India, New Zealand in Australia - 1986 (1985/86)",New Zealand,172.0,10.0,India,174.0,5.0,Adelaide Oval,Adelaide,Australia,India,India,India won by 5 wickets (with 24 balls remaining),1774.0
65401,Australia Vs India 11Th Match,1986-01-26,"Benson & Hedges World Series Cup Australia, India, New Zealand in Australia - 1986 (1985/86)",Australia,262.0,8.0,India,226.0,10.0,Adelaide Oval,Adelaide,Australia,India,Australia,Australia won by 36 runs,1794.0
65402,Australia Vs New Zealand 12Th Match,1986-01-27,"Benson & Hedges World Series Cup Australia, India, New Zealand in Australia - 1986 (1985/86)",New Zealand,276.0,7.0,Australia,70.0,10.0,Adelaide Oval,Adelaide,Australia,New Zealand,New Zealand,New Zealand won by 206 runs,1407.0
65403,Australia Vs New Zealand 13Th Match,1986-01-29,"Benson & Hedges World Series Cup Australia, India, New Zealand in Australia - 1986 (1985/86)",Australia,239.0,7.0,New Zealand,140.0,10.0,Sydney Cricket Ground,Sydney,Australia,Australia,Australia,Australia won by 99 runs,1767.0
65404,Australia Vs India 14Th Match,1986-01-31,"Benson & Hedges World Series Cup Australia, India, New Zealand in Australia - 1986 (1985/86)",Australia,235.0,7.0,India,238.0,4.0,Melbourne Cricket Ground,Melbourne,Australia,Australia,India,India won by 6 wickets (with 7 balls remaining),1491.0
65405,India Vs New Zealand 15Th Match,1986-02-02,"Benson & Hedges World Series Cup Australia, India, New Zealand in Australia - 1986 (1985/86)",India,202.0,9.0,New Zealand,168.0,9.0,North Tasmania Cricket Association Ground,Launceston,Australia,New Zealand,India,India won by 22 runs (revised target),1763.0
65406,Australia Vs India 1St Final,1986-02-05,"Benson & Hedges World Series Cup Australia, India, New Zealand in Australia - 1986 (1985/86)",Australia,170.0,8.0,India,159.0,10.0,Sydney Cricket Ground,Sydney,Australia,India,Australia,Australia won by 11 runs,0.0
65407,Australia Vs India 2Nd Final,1986-02-09,"Benson & Hedges World Series Cup Australia, India, New Zealand in Australia - 1986 (1985/86)",India,187.0,10.0,Australia,188.0,3.0,Melbourne Cricket Ground,Melbourne,Australia,Australia,Australia,Australia won by 7 wickets (with 16 balls remaining),1747.0
64273,West Indies Vs England 1St Odi,1986-02-18,England tour of West Indies  - 1986 (1985/86),England,145.0,8.0,West Indies,146.0,4.0,Sabina Park,Kingston,West Indies,West Indies,West Indies,West Indies won by 6 wickets (with 13 balls remaining),1571.0
64274,Sri Lanka Vs Pakistan 1St Odi,1986-03-02,Pakistan tour of Sri Lanka  - 1986 (1985/86),Sri Lanka,124.0,6.0,Pakistan,125.0,2.0,Asgiriya Stadium,Kandy,Sri Lanka,Pakistan,Pakistan,Pakistan won by 8 wickets (with 9 balls remaining),1544.0
64275,West Indies Vs England 2Nd Odi,1986-03-04,England tour of West Indies  - 1986 (1985/86),West Indies,229.0,3.0,England,230.0,5.0,Queen's Park Oval,Port of Spain,West Indies,England,England,England won by 5 wickets (with 0 balls remaining),1446.0
64276,Sri Lanka Vs Pakistan 2Nd Odi,1986-03-08,Pakistan tour of Sri Lanka  - 1986 (1985/86),Pakistan,125.0,8.0,Sri Lanka,0.0,0.0,Tyronne Fernando Stadium,Moratuwa,Sri Lanka,Sri Lanka,,No result,0.0
64277,Sri Lanka Vs Pakistan 4Th Odi,1986-03-11,Pakistan tour of Sri Lanka  - 1986 (1985/86),Sri Lanka,160.0,8.0,Pakistan,103.0,2.0,Sinhalese Sports Club Ground,Colombo,Sri Lanka,Pakistan,Pakistan,Pakistan won by 8 wickets (with 6 balls remaining) (revised target),1666.0
64278,New Zealand Vs Australia 1St Odi,1986-03-19,Australia tour of New Zealand  - 1986 (1985/86),New Zealand,186.0,6.0,Australia,156.0,10.0,Carisbrook,Dunedin,New Zealand,Australia,New Zealand,New Zealand won by 30 runs,1407.0
64279,West Indies Vs England 3Rd Odi,1986-03-19,England tour of West Indies  - 1986 (1985/86),West Indies,249.0,7.0,England,114.0,10.0,Kensington Oval,Bridgetown,West Indies,England,West Indies,West Indies won by 135 runs,1435.0
64280,New Zealand Vs Australia 2Nd Odi,1986-03-22,Australia tour of New Zealand  - 1986 (1985/86),New Zealand,258.0,7.0,Australia,205.0,10.0,Lancaster Park,Christchurch,New Zealand,Australia,New Zealand,New Zealand won by 53 runs,1421.0
64281,New Zealand Vs Australia 3Rd Odi,1986-03-26,Australia tour of New Zealand  - 1986 (1985/86),New Zealand,229.0,9.0,Australia,232.0,7.0,Basin Reserve,Wellington,New Zealand,New Zealand,Australia,Australia won by 3 wickets (with 3 balls remaining),1742.0
64282,New Zealand Vs Australia 4Th Odi,1986-03-29,Australia tour of New Zealand  - 1986 (1985/86),Australia,231.0,10.0,New Zealand,187.0,9.0,Eden Park,Auckland,New Zealand,Australia,Australia,Australia won by 44 runs,1747.0
65671,Sri Lanka Vs Pakistan 1St Match,1986-03-30,"John Player Gold Leaf Trophy (Asia Cup) Bangladesh, Pakistan, Sri Lanka in Sri Lanka - 1986 (1985/86)",Pakistan,197.0,10.0,Sri Lanka,116.0,10.0,P Saravanamuttu Stadium,Colombo,Sri Lanka,Sri Lanka,Pakistan,Pakistan won by 81 runs,1544.0
65672,Bangladesh Vs Pakistan 2Nd Match,1986-03-31,"John Player Gold Leaf Trophy (Asia Cup) Bangladesh, Pakistan, Sri Lanka in Sri Lanka - 1986 (1985/86)",Bangladesh,94.0,10.0,Pakistan,98.0,3.0,Tyronne Fernando Stadium,Moratuwa,Sri Lanka,Pakistan,Pakistan,Pakistan won by 7 wickets (with 77 balls remaining),1775.0
64283,West Indies Vs England 4Th Odi,1986-03-31,England tour of West Indies  - 1986 (1985/86),England,165.0,9.0,West Indies,166.0,2.0,Queen's Park Oval,Port of Spain,West Indies,West Indies,West Indies,West Indies won by 8 wickets (with 52 balls remaining),1522.0
65673,Sri Lanka Vs Bangladesh 3Rd Match,1986-04-02,"John Player Gold Leaf Trophy (Asia Cup) Bangladesh, Pakistan, Sri Lanka in Sri Lanka - 1986 (1985/86)",Bangladesh,131.0,8.0,Sri Lanka,132.0,3.0,Asgiriya Stadium,Kandy,Sri Lanka,Sri Lanka,Sri Lanka,Sri Lanka won by 7 wickets (with 81 balls remaining),1789.0
65810,Sri Lanka Vs New Zealand 1St Match,1986-04-05,"John Player Triangular Tournament New Zealand, Pakistan, Sri Lanka in Sri Lanka - 1986 (1985/86)",Sri Lanka,137.0,9.0,New Zealand,140.0,4.0,Khettarama Stadium,Colombo,Sri Lanka,New Zealand,New Zealand,New Zealand won by 6 wickets (with 40 balls remaining),1640.0
64284,Sri Lanka Vs Pakistan,1986-04-06,"John Player Gold Leaf Trophy (Asia Cup) Bangladesh, Pakistan, Sri Lanka in Sri Lanka - 1986 (1985/86)",Pakistan,191.0,9.0,Sri Lanka,195.0,5.0,Sinhalese Sports Club Ground,Colombo,Sri Lanka,Sri Lanka,Sri Lanka,Sri Lanka won by 5 wickets (with 16 balls remaining),1504.0
65811,New Zealand Vs Pakistan 3Rd Match,1986-04-07,"John Player Triangular Tournament New Zealand, Pakistan, Sri Lanka in Sri Lanka - 1986 (1985/86)",New Zealand,214.0,8.0,Pakistan,217.0,6.0,Sinhalese Sports Club Ground,Colombo,Sri Lanka,Pakistan,Pakistan,Pakistan won by 4 wickets (with 8 balls remaining),1669.0
65812,India Vs New Zealand 1St Match,1986-04-10,"Austral-Asia Cup Australia, India, New Zealand, Pakistan, Sri Lanka in United Arab Emirates - 1986 (1985/86)",New Zealand,132.0,8.0,India,134.0,7.0,Sharjah Cricket Association Stadium,Sharjah,United Arab Emirates,India,India,India won by 3 wickets (with 14 balls remaining),1443.0
65813,Australia Vs Pakistan 2Nd Match,1986-04-11,"Austral-Asia Cup Australia, India, New Zealand, Pakistan, Sri Lanka in United Arab Emirates - 1986 (1985/86)",Australia,202.0,7.0,Pakistan,206.0,2.0,Sharjah Cricket Association Stadium,Sharjah,United Arab Emirates,Australia,Pakistan,Pakistan won by 8 wickets (with 5 balls remaining),1515.0
65814,India Vs Sri Lanka 1St Sf,1986-04-13,"Austral-Asia Cup Australia, India, New Zealand, Pakistan, Sri Lanka in United Arab Emirates - 1986 (1985/86)",Sri Lanka,205.0,9.0,India,206.0,7.0,Sharjah Cricket Association Stadium,Sharjah,United Arab Emirates,India,India,India won by 3 wickets (with 5 balls remaining),1378.0
